file,label,code_summary
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_7.py,Using Tools with LLMs,"This code demonstrates dynamic function schema generation, converting Python callables into OpenAI-compatible tool definitions for Large Language Models. It implements robust LLM interaction patterns, including direct text generation, parsing function calls from model responses, and validating extracted arguments against defined schemas. Further, a semantic routing layer is utilized to either augment user queries with context or execute specific functions based on inferred intent, creating an agent-like decision-making process."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/surpriver/cluster_0.py,Preprocessing Text and Numerical Data,"This code implements a robust data pipeline for financial time-series AI, focusing on data ingestion, preprocessing, and feature engineering. It acquires historical stock data from various sources, applies filters based on volume and volatility, and leverages a Technical Analysis Engine to generate features. The processed data is then structured into datasets, explicitly separating historical and future price information for subsequent AI model training and backtesting."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_27.py,Forecasting with Classical Models,"This code implements a Conditional Generative Adversarial Network (CTGAN) pattern, featuring distinct Generator and Discriminator components trained adversarially for tabular data synthesis. It incorporates a Wasserstein GAN variant with gradient penalty for stable training and employs Gumbel-Softmax activation within the Generator to effectively handle discrete and categorical features."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_34.py,Preprocessing Text and Numerical Data,"The code implements a meta-transformation pipeline orchestrated by `HyperTransformer`, which dynamically selects and chains data transformers based on inferred or specified semantic data types (sdtypes). This includes core AI preprocessing patterns such as `LabelEncoder` for categorical feature encoding and `AnonymizedFaker`/`PseudoAnonymizedFaker` for generative data anonymization, enabling both forward and reverse transformations essential for robust machine learning pipelines."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_42.py,Evaluating LLM Results,"This code implements a robust synthetic data generation pattern, extending various base generators (e.g., categorical, numerical, datetime) to systematically introduce missing values (NaNs). This approach is critical for creating diverse datasets to benchmark AI models' resilience to incomplete data and for evaluating the performance of data imputation and preprocessing techniques. The explicit performance thresholds for `fit`, `transform`, and `reverse_transform` operations further highlight its application in evaluating data handling pipelines."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_49.py,Forecasting with Classical Models,"The code demonstrates a **model selection pattern** for univariate distributions, evaluating candidates using the Kolmogorov-Smirnov test to identify the best fit. For multivariate data, it employs a **Gaussian copula pattern**, which models dependencies by transforming marginal distributions into a normal space and computing their correlation. The framework further supports **conditional sampling**, allowing data generation conditioned on specified variable values."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_51.py,Forecasting with Classical Models,"This code implements probabilistic AI patterns for modeling data distributions, featuring an adaptive `Univariate` class that selects and fits the best marginal distribution from candidates, including handling degenerate cases. For multivariate modeling, it offers a `GaussianMultivariate` leveraging Gaussian copulas for dependence and conditional sampling, and a `VineCopula` that constructs hierarchical dependency structures using a sequence of bivariate copula trees. Both multivariate models transform marginals to uniform space and support model persistence through serialization."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_59.py,Preprocessing Text and Numerical Data,"This code implements a Conditional Tabular Generative Adversarial Network (CTGAN) for synthetic data generation. It supports training a CTGAN model with configurable deep learning parameters, including generator and discriminator dimensions, learning rates, and weight decay. The trained model can then be used to sample new data, optionally conditioned on specific column values."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_62.py,none,"This code implements a generative AI pattern for synthetic data generation using a Gaussian Copula model. It employs a probabilistic graphical model approach, where individual feature distributions are modeled using various statistical distributions (e.g., Gaussian, Beta, Gamma), and their dependencies are captured by the multivariate copula. The model further incorporates data transformation and robust correlation matrix handling to ensure valid and high-fidelity synthetic outputs."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/synthetic-data-generator/cluster_77.py,none,"This code primarily implements **synthetic data generation** patterns, focusing on creating realistic-looking test datasets for AI applications. It leverages libraries like `faker` to simulate diverse personal information, including names, addresses, and contact details, and incorporates custom logic for structured fields like uniform credit codes. This pattern is crucial for robustly testing AI models or data processing pipelines without relying on sensitive real-world data."
